显示序号,型号,规格,标准,电压等级,计量单位,报价数量,颜色,报价产品,外购,红本价,报价
735,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
736,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
737,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
738,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
739,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
740,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
741,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
742,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
743,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
744,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
745,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
746,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
747,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
748,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
749,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
750,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
751,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
752,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
753,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
754,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
755,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
756,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
757,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
758,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
759,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
760,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
761,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
762,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
763,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
764,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
765,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
766,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
767,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
768,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
769,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
770,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
771,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
772,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
773,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
774,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
775,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
776,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
777,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
778,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
779,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
780,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
781,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
782,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
783,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
784,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
785,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
786,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
787,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
788,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
789,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
790,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
791,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
792,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
793,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
794,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
795,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
796,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
797,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
798,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
799,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
800,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
801,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
802,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
803,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
804,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
805,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
806,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
807,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
808,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
809,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
810,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
811,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
812,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
813,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
814,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
815,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
816,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
817,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
818,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
819,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
820,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
821,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
822,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
823,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
824,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
825,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
826,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
827,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
828,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
829,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
830,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
831,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
832,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
833,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
834,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
835,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
836,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
837,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
838,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
839,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
840,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
841,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
842,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
843,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
844,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
845,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
846,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
847,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
848,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
849,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
850,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
851,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
852,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
853,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
854,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
855,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
856,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
857,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
858,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
859,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
860,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
861,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
862,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
863,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
864,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
865,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
866,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
867,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
868,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
869,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
870,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
871,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
872,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
873,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
874,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
875,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
876,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
877,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
878,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
879,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
880,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
881,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
882,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
883,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
884,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
885,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
886,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
887,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
888,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
889,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
890,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
891,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
892,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
893,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
894,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
895,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
896,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
897,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
898,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
899,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
900,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
901,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
902,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
903,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
904,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
905,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
906,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
907,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
908,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
909,ZC-YJLV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*70,N,84215,84215
910,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
911,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
912,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
913,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
914,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
915,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
916,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
917,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
918,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
919,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
920,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
921,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
922,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
923,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
924,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
925,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
926,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
927,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
928,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
929,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
930,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
931,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
932,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
933,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
934,ZC-YJLV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7kV 3*300,N,186757,186757
935,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
936,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
937,ZC-YJLV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*240,N,155800,155800
938,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
939,ZC-YJV22,3*150,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*150,N,555217,555217
940,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
941,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
942,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
943,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
944,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
945,ZC-YJV22,3*70,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*70,N,286367,286367
946,ZC-YJV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*120,N,461414,461414
947,ZC-YJLV22,3*120,G|国标,8.7/10kV,Km,0,黑色,ZC-YJLV22-8.7KV 3*120,N,106827,106827
948,ZC-YJV22,3*300,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*300,N,1077457,1077457
949,ZC-YJV22,3*240,G|国标,8.7/10kV,Km,0,黑色,ZC-YJV22-8.7KV 3*240,N,868589,868589
